attacking,attacked,support,attack,neutral
58,137,0.008857893757522106,0.02193581499159336,0.9692062735557556
58,138,0.5892656445503235,0.269511878490448,0.14122244715690613
58,139,0.3458934426307678,0.011767796240746975,0.6423388123512268
58,140,0.03732644021511078,0.925701379776001,0.03697221353650093
58,141,0.5709352493286133,0.036335110664367676,0.3927295506000519
58,142,0.02937263622879982,0.8565199971199036,0.1141074076294899
58,143,0.059830959886312485,0.03886676952242851,0.9013022780418396
58,144,0.8755737543106079,0.05280549079179764,0.07162082195281982
58,145,0.9831569790840149,0.0006333370110951364,0.016209641471505165
58,146,0.004003897774964571,0.016019465401768684,0.9799766540527344
58,147,0.9153055548667908,0.0006369960610754788,0.08405745029449463
58,148,0.603739321231842,0.06036607176065445,0.33589449524879456
58,149,0.37383168935775757,0.03223266080021858,0.5939356684684753
59,100,2.988979531437508e-06,0.019778503105044365,0.9802185297012329
59,101,0.12027077376842499,0.018981609493494034,0.8607476353645325
59,102,0.8581697940826416,2.926066554209683e-05,0.1418008953332901
59,103,0.0004176052752882242,0.9454519152641296,0.05413048714399338
59,104,0.9929959177970886,0.0001555913913762197,0.006848551798611879
59,105,0.0003050569794140756,0.8612015843391418,0.1384934037923813
59,106,0.056350160390138626,0.00043947386438958347,0.9432103037834167
59,107,0.7563534379005432,0.0014502366539090872,0.24219633638858795
59,108,0.999854326248169,2.6507399525144137e-05,0.00011918328527826816
59,109,0.00019779737340286374,5.2643517847172916e-05,0.9997496008872986
59,110,0.9936889410018921,4.028484852369729e-07,0.0063107311725616455
59,111,0.04422267526388168,0.0012090930249541998,0.9545682072639465
59,112,0.3076498210430145,0.00040587986586615443,0.6919443011283875
59,113,0.1937149167060852,0.00010143835243070498,0.8061836957931519
59,114,1.8828021666195127e-06,0.49142640829086304,0.5085717439651489
59,115,0.03468284010887146,0.0002785975520964712,0.965038537979126
59,116,0.013174858875572681,6.860662688268349e-05,0.9867565631866455
59,117,0.036693770438432693,0.0036160119343549013,0.9596902132034302
59,118,0.0013527560513466597,7.860588084440678e-05,0.9985686540603638
59,119,0.9948310256004333,0.0002988877531606704,0.004870125092566013
59,120,0.15843701362609863,0.000534334103576839,0.84102863073349
59,121,0.9168693423271179,0.049491800367832184,0.033638834953308105
59,122,0.9999775886535645,2.912143193256611e-09,2.23871975322254e-05
59,123,0.3201390206813812,0.4190119802951813,0.2608489692211151
59,124,0.9990956783294678,7.907917165539402e-08,0.000904220447409898
59,125,0.5544224977493286,0.0003798942198045552,0.44519761204719543
59,126,0.9685611128807068,0.010646838694810867,0.020792074501514435
59,127,2.8089192755618997e-13,1.5492537808192708e-10,1.0
59,128,0.26203805208206177,4.0623326640343294e-05,0.7379213571548462
59,129,0.004339100793004036,3.238966206353666e-09,0.9956608414649963
59,130,0.27387821674346924,0.01509163249284029,0.711030125617981
59,131,1.0,1.1996627025112616e-09,5.774149869353096e-08
59,132,3.5266530176158994e-06,0.9985336065292358,0.001462795422412455
59,133,0.16347263753414154,0.01712353713810444,0.8194038271903992
59,134,0.9827661514282227,2.9342098528672977e-08,0.017233876511454582
59,135,0.1273912787437439,0.0004119625664316118,0.8721967935562134
59,136,0.7031360864639282,7.17937364242971e-05,0.2967921197414398
59,137,2.8786448638129514e-06,0.020285597071051598,0.9797114729881287
59,138,0.1202702522277832,0.01898135431110859,0.8607484102249146
59,139,0.8581699728965759,2.9260647352202795e-05,0.14180079102516174
59,140,0.0004176029469817877,0.945452094078064,0.054130278527736664
59,141,0.9929959177970886,0.00015559123130515218,0.006848538760095835
59,142,0.0003050583181902766,0.8612012267112732,0.13849374651908875
59,143,0.056350041180849075,0.000439473515143618,0.9432105422019958
59,144,0.7563533186912537,0.0014502357225865126,0.24219650030136108
59,145,0.999854326248169,2.6507399525144137e-05,0.00011918328527826816
59,146,0.00019779754802584648,5.2643517847172916e-05,0.9997496008872986
59,147,0.9936888217926025,4.028495936836407e-07,0.006310754455626011
59,148,0.04422259330749512,0.0012090954696759582,0.9545683264732361
59,149,0.30764976143836975,0.0004058796912431717,0.6919443607330322
60,100,0.0023246570490300655,0.03428472951054573,0.963390588760376
60,101,0.18081989884376526,0.2572117745876312,0.5619683265686035
60,102,0.32714882493019104,0.01798993907868862,0.6548612117767334
60,103,0.3456358313560486,0.5456008315086365,0.10876333713531494
60,104,0.35047367215156555,0.06604348868131638,0.5834827423095703
60,105,0.3773118555545807,0.39934974908828735,0.22333836555480957
60,106,0.01934303529560566,0.01175730861723423,0.9688996076583862
60,107,0.1495707929134369,0.0693562775850296,0.7810729742050171
60,108,0.6257925033569336,0.00642930343747139,0.3677781820297241
60,109,7.636693771928549e-05,0.0004196874797344208,0.9995039701461792
60,110,0.16256070137023926,0.00275199837051332,0.8346872925758362
60,111,0.031077487394213676,0.0019473996944725513,0.9669751524925232
60,112,0.04184188321232796,0.08176994323730469,0.8763881921768188
60,113,0.013342101126909256,0.024350440129637718,0.9623074531555176
60,114,0.000948945467825979,0.15916569530963898,0.8398853540420532
60,115,6.208499689819291e-05,0.007462775334715843,0.9924750924110413
60,116,8.893153426470235e-05,0.0415651910007,0.9583458304405212
60,117,0.0008626518538221717,0.013184414245188236,0.9859529733657837
60,118,0.0067873550578951836,0.052346181124448776,0.9408664107322693
60,119,0.17269614338874817,0.0803259089589119,0.7469778656959534
60,120,0.001511202659457922,0.08259924501180649,0.9158895611763
60,121,0.051745910197496414,0.3712022006511688,0.5770518779754639
60,122,0.6830164194107056,0.00408466812223196,0.3128989040851593
60,123,0.2977767884731293,0.3558522164821625,0.34637099504470825
60,124,0.005673311185091734,0.009277581237256527,0.9850490689277649
60,125,0.11515095084905624,0.10088395327329636,0.7839650511741638
60,126,0.2529037296772003,0.1260233372449875,0.6210729479789734
60,127,1.3270557985833875e-07,9.585006409906782e-06,0.9999902248382568
60,128,0.04387735575437546,0.031695540994405746,0.9244270920753479
60,129,0.0035135766956955194,0.00023031349701341242,0.9962561130523682
60,130,0.029380569234490395,0.05168287456035614,0.918936550617218
60,131,0.08440081775188446,0.016777392476797104,0.8988217115402222
60,132,0.29534250497817993,0.6834768652915955,0.021180592477321625
60,133,0.0355491004884243,0.13996587693691254,0.8244850039482117
60,134,0.14168311655521393,0.0002071760391118005,0.8581097722053528
60,135,0.0307998675853014,0.04768996313214302,0.9215101003646851
60,136,0.19415564835071564,0.10910158604383469,0.696742832660675
60,137,0.002333613345399499,0.03502500802278519,0.9626413583755493
60,138,0.18081970512866974,0.2572154700756073,0.5619648098945618
60,139,0.3271491825580597,0.017989903688430786,0.6548608541488647
60,140,0.34563615918159485,0.5456003546714783,0.10876338183879852
60,141,0.3504737317562103,0.06604335457086563,0.5834829211235046
60,142,0.37731221318244934,0.3993491232395172,0.22333863377571106
60,143,0.019343003630638123,0.011757292784750462,0.9688997268676758
60,144,0.14957083761692047,0.06935629993677139,0.7810729146003723
60,145,0.6257924437522888,0.006429305765777826,0.36777830123901367
60,146,7.636686495970935e-05,0.000419687683461234,0.9995039701461792
60,147,0.1625606119632721,0.0027520000003278255,0.834687352180481
60,148,0.031077537685632706,0.0019473975989967585,0.9669750332832336
60,149,0.04184183478355408,0.0817698985338211,0.8763882517814636
61,100,0.07554377615451813,0.0936860665678978,0.8307700753211975
61,101,0.06853780895471573,0.45310020446777344,0.47836190462112427
61,102,0.08919896930456161,0.18575789034366608,0.7250431776046753
61,103,0.005443960893899202,0.8420618176460266,0.1524941623210907
61,104,0.48237526416778564,0.06091088801622391,0.45671385526657104
61,105,0.0012135747820138931,0.8777435421943665,0.12104295939207077
61,106,0.23588231205940247,0.06378372013568878,0.7003339529037476
61,107,0.147942453622818,0.4772804081439972,0.3747771382331848
61,108,0.9273264408111572,0.002452216809615493,0.07022128999233246
61,109,0.0024840335827320814,0.09428787231445312,0.9032281041145325
61,110,0.6825909614562988,0.035530973225831985,0.2818780541419983
61,111,0.41414427757263184,0.0815851017832756,0.504270613193512
61,112,0.20891961455345154,0.35575395822525024,0.435326486825943
61,113,0.19360993802547455,0.16356194019317627,0.6428280472755432
61,114,0.000408751773647964,0.8631085157394409,0.13648264110088348
61,115,0.02949403040111065,0.0663331001996994,0.9041728973388672
61,116,0.013469556346535683,0.16210900247097015,0.8244214057922363
61,117,0.02203032374382019,0.12068779021501541,0.8572819232940674
61,118,0.09705739468336105,0.09073381870985031,0.8122088313102722
61,119,0.26655301451683044,0.14048472046852112,0.5929622650146484
61,120,0.0020641905721277,0.09574523568153381,0.902190625667572
61,121,0.08986475318670273,0.4655332863330841,0.44460201263427734
61,122,0.6999128460884094,0.0010807104408740997,0.2990063726902008
61,123,0.9068486094474792,0.026682138442993164,0.06646932661533356
61,124,0.05797969177365303,0.0663372054696083,0.8756831288337708
61,125,0.1528759002685547,0.01806236244738102,0.8290616869926453
61,126,0.46276596188545227,0.04602253809571266,0.491211473941803
61,127,1.2922901078127325e-06,0.0002449110324960202,0.9997537732124329
61,128,0.24521338939666748,0.002156448783352971,0.7526301741600037
61,129,0.03254464268684387,0.0021199900656938553,0.9653353691101074
61,130,0.2037460207939148,0.33031466603279114,0.46593934297561646
61,131,0.4861049950122833,0.0327608548104763,0.48113417625427246
61,132,0.00025648222072049975,0.9679007530212402,0.03184271603822708
61,133,0.2343865931034088,0.07672735303640366,0.6888860464096069
61,134,0.6627441048622131,0.0004613509518094361,0.3367946147918701
61,135,0.15090228617191315,0.1193939670920372,0.7297037839889526
61,136,0.8154890537261963,0.0025955301243811846,0.18191547691822052
61,137,0.07328995317220688,0.09682995826005936,0.8298800587654114
61,138,0.06853882968425751,0.45309898257255554,0.47836217284202576
61,139,0.08919897675514221,0.18575777113437653,0.7250432372093201
61,140,0.005443960428237915,0.8420617580413818,0.15249429643154144
61,141,0.4823751449584961,0.060910943895578384,0.4567139148712158
61,142,0.0012135750148445368,0.8777433633804321,0.12104307860136032
61,143,0.2358824610710144,0.06378377974033356,0.7003337740898132
61,144,0.14794233441352844,0.47728073596954346,0.3747768700122833
61,145,0.9273264408111572,0.002452216809615493,0.07022127509117126
61,146,0.002484026597812772,0.09428779035806656,0.9032281637191772
61,147,0.682591438293457,0.035530935972929,0.28187763690948486
61,148,0.4141445755958557,0.08158502727746964,0.5042703747749329
61,149,0.2089194357395172,0.35575395822525024,0.4353265166282654
62,100,1.2554804015962873e-05,0.8886747360229492,0.11131264269351959
62,101,0.0037261787801980972,0.6728793382644653,0.32339441776275635
62,102,0.14413508772850037,0.005728463176637888,0.850136399269104
62,103,3.4675051097110554e-07,0.9989707469940186,0.001028914120979607
62,104,0.15889771282672882,0.6415010094642639,0.19960127770900726
62,105,8.755694835826944e-08,0.9992565512657166,0.0007433712016791105
62,106,0.02988065406680107,0.06906206160783768,0.901057243347168
62,107,0.18226253986358643,0.3419629633426666,0.47577446699142456
62,108,0.9329307079315186,0.05419143661856651,0.01287778839468956
62,109,3.819675839622505e-06,0.016749750822782516,0.983246386051178
62,110,0.6002920866012573,0.0018182783387601376,0.39788955450057983
62,111,0.0011301137274131179,0.45222607254981995,0.5466437339782715
62,112,0.16562116146087646,0.12133950740098953,0.7130393385887146
62,113,0.21805399656295776,0.00402627931907773,0.7779197096824646
62,114,2.5560435990001906e-09,0.9970993995666504,0.0029005708638578653
62,115,0.008371207863092422,0.005593315698206425,0.9860354661941528
62,116,0.0012306893477216363,0.00777396559715271,0.9909953474998474
62,117,0.0014875477645546198,0.6625120639801025,0.33600038290023804
62,118,0.004235164262354374,0.0018151781987398863,0.9939496517181396
62,119,0.9492073655128479,0.01939951255917549,0.031393103301525116
62,120,0.07484148442745209,0.15127888321876526,0.7738796472549438
62,121,0.8010299801826477,0.14896969497203827,0.05000031739473343
62,122,0.9959702491760254,0.00019125151447951794,0.0038385181687772274
62,123,0.055776409804821014,0.8751694560050964,0.06905408948659897
62,124,0.9999157190322876,4.9529251555213705e-05,3.465040572336875e-05
62,125,0.4768257141113281,0.07015372812747955,0.45302054286003113
62,126,0.03859039396047592,0.9454066157341003,0.016002969816327095
62,127,3.219394152306765e-12,5.3109179134480655e-06,0.9999946355819702
62,128,0.11710409075021744,0.04165540635585785,0.8412405252456665
62,129,0.0001980407687369734,3.559558535926044e-05,0.9997664093971252
62,130,0.00282763852737844,0.9118372201919556,0.0853351578116417
62,131,0.9403444528579712,0.0017669271910563111,0.05788863077759743
62,132,3.9137734719751904e-10,0.9999879598617554,1.2032897757308092e-05
62,133,0.004301674198359251,0.8069964051246643,0.18870198726654053
62,134,0.43816354870796204,0.0015338381053879857,0.5603026151657104
62,135,0.05269966274499893,0.014126189053058624,0.9331740736961365
62,136,0.3769255578517914,0.0771859884262085,0.5458884835243225
62,137,1.183319000119809e-05,0.893146812915802,0.10684137791395187
62,138,0.0037263084668666124,0.6728699803352356,0.32340365648269653
62,139,0.1441352665424347,0.005728468298912048,0.8501363396644592
62,140,3.4674985727178864e-07,0.9989707469940186,0.0010289112105965614
62,141,0.15889772772789001,0.6415010690689087,0.1996011883020401
62,142,8.755726810250053e-08,0.999256432056427,0.0007433732389472425
62,143,0.02988063544034958,0.06906194984912872,0.9010574817657471
62,144,0.18226268887519836,0.341962605714798,0.4757746756076813
62,145,0.9329307079315186,0.0541914738714695,0.0128778126090765
62,146,3.819679932348663e-06,0.016749775037169456,0.983246386051178
62,147,0.600292444229126,0.0018182768253609538,0.39788925647735596
62,148,0.0011301133781671524,0.4522255063056946,0.5466443300247192
62,149,0.1656211018562317,0.12133944034576416,0.7130394577980042
63,100,0.00021362285770010203,0.6867934465408325,0.3129928708076477
63,101,0.07144124805927277,0.014804304577410221,0.9137545228004456
63,102,0.1386883407831192,0.032892823219299316,0.8284188508987427
63,103,0.01000012643635273,0.26038381457328796,0.729616105556488
63,104,0.8205280900001526,0.022165881469845772,0.15730608999729156
63,105,0.0005883292178623378,0.31882423162460327,0.6805874109268188
63,106,0.002313382690772414,0.01470378041267395,0.9829828143119812
63,107,0.22583067417144775,0.09008640795946121,0.6840829253196716
63,108,0.9946398138999939,0.00046058258158154786,0.004899664781987667
63,109,3.1560693969368003e-06,8.234316919697449e-05,0.9999145269393921
63,110,0.9331238269805908,0.00012110461830161512,0.06675495207309723
63,111,0.02954721823334694,0.0002209219674114138,0.970231831073761
63,112,0.4685749113559723,0.004024086054414511,0.5274009704589844
63,113,0.06085933372378349,0.01996704190969467,0.9191735982894897
63,114,2.0358866095193662e-05,0.04092559963464737,0.9590540528297424
63,115,0.00038130214670673013,0.0005669607780873775,0.9990517497062683
63,116,0.0002119650162057951,0.0007907859981060028,0.9989972710609436
63,117,0.0006566233932971954,0.00034081286867149174,0.9990026354789734
63,118,0.00029483140679076314,0.00021177198505029082,0.9994933605194092
63,119,0.8927370309829712,0.019044265151023865,0.08821861445903778
63,120,0.06639210134744644,0.05597061291337013,0.8776372671127319
63,121,0.23963887989521027,0.16115111112594604,0.5992100238800049
63,122,0.9469882249832153,3.857150659314357e-05,0.052973248064517975
63,123,0.41385698318481445,0.03194247558712959,0.5542005300521851
63,124,0.2463381290435791,0.0027271672151982784,0.7509347796440125
63,125,0.9998952150344849,9.72233578977466e-07,0.00010380262392573059
63,126,0.9449301362037659,0.0015898767160251737,0.05347997322678566
63,127,1.7527976292619485e-10,3.282952931726868e-08,1.0
63,128,0.47197625041007996,1.0864098840102088e-05,0.5280129313468933
63,129,0.01192616019397974,8.24037329039129e-07,0.98807293176651
63,130,0.0709344744682312,0.044641364365816116,0.8844242095947266
63,131,0.5935893654823303,0.013991211540997028,0.39241939783096313
63,132,0.00034877125290222466,0.7928997874259949,0.20675142109394073
63,133,0.01047810073941946,0.1206720843911171,0.8688498735427856
63,134,0.8094221353530884,8.907375558919739e-06,0.1905689686536789
63,135,0.018879352137446404,0.008379651233553886,0.9727410078048706
63,136,0.6219873428344727,0.006273195147514343,0.3717395067214966
63,137,0.0002112520014634356,0.6898645758628845,0.3099241256713867
63,138,0.07144134491682053,0.01480428222566843,0.913754403591156
63,139,0.13868828117847443,0.03289293870329857,0.8284187316894531
63,140,0.010000096634030342,0.26038384437561035,0.7296160459518433
63,141,0.8205279111862183,0.02216590754687786,0.15730616450309753
63,142,0.0005883306730538607,0.3188238739967346,0.6805877685546875
63,143,0.002313386183232069,0.014703753404319286,0.982982873916626
63,144,0.2258308231830597,0.09008631855249405,0.6840828061103821
63,145,0.9946398138999939,0.00046058258158154786,0.004899667110294104
63,146,3.156057346132002e-06,8.234293636633083e-05,0.9999145269393921
63,147,0.9331238269805908,0.00012110474199289456,0.06675500422716141
63,148,0.02954729273915291,0.00022092237486504018,0.9702317118644714
63,149,0.46857523918151855,0.004024089779704809,0.5274006724357605
64,100,9.407535253558308e-05,0.013594516552984715,0.9863113760948181
64,101,0.005175594240427017,0.3177112936973572,0.6771131157875061
64,102,2.7333178877597675e-05,0.8839244246482849,0.11604825407266617
64,103,0.00296211801469326,0.7339004874229431,0.2631373703479767
64,104,0.02634490840137005,0.5775346755981445,0.39612045884132385
64,105,0.00023441466328222305,0.9147816300392151,0.08498387783765793
64,106,6.370515620801598e-06,0.0780254676938057,0.9219681024551392
64,107,0.00575640331953764,0.7986565828323364,0.19558696448802948
64,108,0.45721861720085144,0.30709603428840637,0.23568537831306458
64,109,3.5635757456020656e-08,0.0031123412773013115,0.9968876242637634
64,110,0.0006977430311962962,0.2847554683685303,0.714546799659729
64,111,2.2374093532562256e-05,0.0026458159554749727,0.9973318576812744
64,112,0.01141182892024517,0.12807919085025787,0.8605089783668518
64,113,0.00025007021031342447,0.30474552512168884,0.6950043439865112
64,114,7.95499204286898e-08,0.9167076349258423,0.08329228311777115
64,115,4.9336731535731815e-06,0.017214952036738396,0.9827800989151001
64,116,3.4410750231472775e-06,0.006279005669057369,0.9937175512313843
64,117,7.95549749454949e-06,0.0006228571874089539,0.999369204044342
64,118,1.4474535419140011e-05,0.004622789565473795,0.9953627586364746
64,119,0.021251775324344635,0.6767358779907227,0.3020123541355133
64,120,0.003708385396748781,0.28671738505363464,0.7095741629600525
64,121,0.002536034444347024,0.8729799389839172,0.12448403984308243
64,122,0.39165499806404114,0.08541816473007202,0.5229268074035645
64,123,0.17011769115924835,0.1658496856689453,0.6640326380729675
64,124,0.0001669999910518527,0.21035003662109375,0.7894828915596008
64,125,0.038564179092645645,0.028702862560749054,0.932732880115509
64,126,0.598671019077301,0.35939452052116394,0.041934385895729065
64,127,3.1006606651803534e-14,4.0301298298572874e-08,1.0
64,128,0.003531442489475012,0.0009353826171718538,0.9955331087112427
64,129,3.3950664146686904e-07,9.533179763820954e-06,0.9999901056289673
64,130,0.00014554697554558516,0.5237688422203064,0.4760856032371521
64,131,0.011331855319440365,0.6717764735221863,0.3168916702270508
64,132,0.0002176350972149521,0.9322748184204102,0.0675075501203537
64,133,0.0010194723727181554,0.26289406418800354,0.7360864281654358
64,134,0.008323369547724724,0.006469530984759331,0.9852070808410645
64,135,0.005978916771709919,0.12311676144599915,0.8709043264389038
64,136,0.03686012327671051,0.037644162774086,0.9254956841468811
64,137,9.070588566828519e-05,0.013650150038301945,0.9862591028213501
64,138,0.005175669211894274,0.31770363450050354,0.6771206855773926
64,139,2.7333178877597675e-05,0.8839244246482849,0.11604833602905273
64,140,0.002962116152048111,0.7339006662368774,0.26313725113868713
64,141,0.026344887912273407,0.5775347352027893,0.3961203396320343
64,142,0.00023441508528776467,0.9147815108299255,0.08498398959636688
64,143,6.370523351506563e-06,0.07802534848451614,0.9219683408737183
64,144,0.005756403785198927,0.7986566424369812,0.1955869346857071
64,145,0.45721861720085144,0.3070959448814392,0.23568543791770935
64,146,3.563588890642677e-08,0.003112344304099679,0.9968876242637634
64,147,0.0006977426237426698,0.2847552001476288,0.7145470380783081
64,148,2.2373986212187447e-05,0.0026458068750798702,0.9973318576812744
64,149,0.011411831714212894,0.128078892827034,0.8605092167854309
65,100,0.7598445415496826,0.004255169071257114,0.23590025305747986
65,101,0.9024444222450256,0.09748297929763794,7.262423605425283e-05
65,102,0.06042378023266792,0.9394561648368835,0.0001200454353238456
65,103,0.0001978281798074022,0.9998005032539368,1.661616920500819e-06
65,104,0.3571556508541107,0.6424036026000977,0.000440798670751974
65,105,0.0003269276930950582,0.9996610879898071,1.1982249816355761e-05
65,106,0.9423985481262207,0.05288015305995941,0.004721283446997404
65,107,0.19684985280036926,0.803143322467804,6.8187723627488595e-06
65,108,0.9998281002044678,0.00016152286843862385,1.0382451364421286e-05
65,109,0.9682847261428833,0.0301065556704998,0.001608675462193787
65,110,0.07596433162689209,0.9239468574523926,8.880883251549676e-05
65,111,0.9928186535835266,0.00716756097972393,1.3679450603376608e-05
65,112,0.804737389087677,0.11951404064893723,0.07574862241744995
65,113,0.22652508318424225,0.7666350603103638,0.006839860696345568
65,114,0.008314147591590881,0.99154132604599,0.0001445926318410784
65,115,0.0003691871534101665,0.999602735042572,2.8107779144193046e-05
65,116,0.7416054606437683,0.03131189942359924,0.22708258032798767
65,117,0.9960330128669739,0.0039465706795454025,2.0411040168255568e-05
65,118,0.3321557343006134,0.00019696174422279,0.6676472425460815
65,119,0.6943807601928711,0.2702677845954895,0.03535144403576851
65,120,0.0006617049220949411,0.4184007942676544,0.5809375047683716
65,121,3.295930218882859e-05,0.9996063113212585,0.00036076176911592484
65,122,0.999853253364563,2.150604359485442e-06,0.0001446157111786306
65,123,0.9926570057868958,0.0071894386783242226,0.00015342843835242093
65,124,0.941015899181366,0.03617696091532707,0.02280719205737114
65,125,0.8812994360923767,0.00015630261623300612,0.11854430288076401
65,126,0.9993990659713745,0.0002644720079842955,0.00033646266092546284
65,127,0.9999988079071045,1.1006322075957087e-08,1.2075694257873693e-06
65,128,0.999785840511322,1.4863767161532593e-10,0.0002142235025530681
65,129,0.9970744848251343,0.0003042780444957316,0.0026212865486741066
65,130,0.8763976097106934,0.12340939790010452,0.0001929488207679242
65,131,0.8665409088134766,0.13342136144638062,3.7760164559585974e-05
65,132,1.8992925276961614e-07,0.9999997615814209,2.3720572173147048e-08
65,133,0.23956868052482605,0.7582374811172485,0.0021937910933047533
65,134,0.9960405826568604,7.352088687184732e-06,0.003952001221477985
65,135,0.6972542405128479,0.08889160305261612,0.2138540893793106
65,136,0.9734680652618408,0.0006685856496915221,0.025863416492938995
65,137,0.7591081261634827,0.004323726985603571,0.23656806349754333
65,138,0.9024447798728943,0.0974825993180275,7.262475264724344e-05
65,139,0.06042381003499031,0.9394561648368835,0.00012004577729385346
65,140,0.00019782742310781032,0.9998005032539368,1.661613737269363e-06
65,141,0.3571558892726898,0.6424033045768738,0.0004407993401400745
65,142,0.00032692955574020743,0.9996610879898071,1.1982376236119308e-05
65,143,0.9423984289169312,0.05288019776344299,0.004721278324723244
65,144,0.196849524974823,0.8031436204910278,6.818755082349526e-06
65,145,0.9998281002044678,0.00016152317402884364,1.0382480468251742e-05
65,146,0.9682847261428833,0.03010648302733898,0.0016086769755929708
65,147,0.07596416771411896,0.9239470958709717,8.880825771484524e-05
65,148,0.9928186535835266,0.007167581468820572,1.3679450603376608e-05
65,149,0.8047372102737427,0.11951428651809692,0.07574853301048279
66,100,0.0350152887403965,0.08694403618574142,0.8780406713485718
66,101,0.0406356155872345,0.434838205575943,0.5245261788368225
66,102,0.004148439969867468,0.988635778427124,0.007215727120637894
66,103,3.570501212379895e-05,0.994897186756134,0.005067089106887579
66,104,0.0117948642000556,0.9849204421043396,0.00328476051799953
66,105,2.551882789703086e-05,0.9962967038154602,0.00367778935469687
66,106,0.07793319225311279,0.033150866627693176,0.8889158964157104
66,107,0.0018719693180173635,0.9871206879615784,0.011007385328412056
66,108,0.8065879344940186,0.17927347123622894,0.01413859985768795
66,109,0.0014283829368650913,0.008273640647530556,0.9902979731559753
66,110,0.12630057334899902,0.4777600169181824,0.3959394693374634
66,111,0.03164001554250717,0.10691295564174652,0.8614470958709717
66,112,0.11189445853233337,0.12086640298366547,0.7672390937805176
66,113,0.0996895283460617,0.1497863233089447,0.75052410364151
66,114,1.3033434697717894e-05,0.8789113163948059,0.12107571959495544
66,115,0.0033172210678458214,0.23639516532421112,0.7602875828742981
66,116,0.03396916389465332,0.018937187269330025,0.9470936059951782
66,117,0.07851144671440125,0.033859774470329285,0.8876287937164307
66,118,0.06173529475927353,0.0007101151277311146,0.9375545382499695
66,119,0.5761559009552002,0.2492208629846573,0.1746232509613037
66,120,0.005157812498509884,0.4895758330821991,0.5052663683891296
66,121,0.0025116426404565573,0.9956948757171631,0.001793455216102302
66,122,0.9148993492126465,0.030975351110100746,0.054125383496284485
66,123,0.2600734531879425,0.6526108384132385,0.08731567114591599
66,124,0.38128629326820374,0.26944077014923096,0.3492729663848877
66,125,0.36455973982810974,0.051808975636959076,0.5836312770843506
66,126,0.8772860169410706,0.03876698389649391,0.08394697308540344
66,127,5.675591552289916e-09,1.4296144996983617e-11,1.0
66,128,0.9997614026069641,3.411953386489586e-08,0.0002385762782068923
66,129,0.011315545998513699,4.148137304582633e-05,0.9886429905891418
66,130,0.08467082679271698,0.61590975522995,0.29941949248313904
66,131,0.011273381300270557,0.9852633476257324,0.003463289700448513
66,132,4.73085776775406e-07,0.999725878238678,0.00027367041911929846
66,133,0.04604148492217064,0.5452976226806641,0.4086608290672302
66,134,0.5464338660240173,0.0037786131724715233,0.44978752732276917
66,135,0.1368945837020874,0.09979084134101868,0.7633145451545715
66,136,0.48298829793930054,0.012368574738502502,0.5046431422233582
66,137,0.03469139710068703,0.08832616358995438,0.8769824504852295
66,138,0.04063728079199791,0.4348331391811371,0.5245295166969299
66,139,0.0041484534740448,0.988635778427124,0.007215744350105524
66,140,3.570501212379895e-05,0.994897186756134,0.005067086312919855
66,141,0.01179485209286213,0.9849204421043396,0.0032847574912011623
66,142,2.5518877009744756e-05,0.9962967038154602,0.0036777982022613287
66,143,0.07793333381414413,0.03315084055066109,0.8889158368110657
66,144,0.0018719711806625128,0.9871206879615784,0.011007385328412056
66,145,0.8065882325172424,0.17927315831184387,0.014138611033558846
66,146,0.0014283836353570223,0.008273633196949959,0.9902979731559753
66,147,0.1263006180524826,0.4777597486972809,0.3959396779537201
66,148,0.03164001181721687,0.10691305994987488,0.8614469170570374
66,149,0.11189444363117218,0.12086634337902069,0.7672391533851624
67,100,0.13190609216690063,0.15515801310539246,0.7129358649253845
67,101,0.8006033301353455,0.1818568855524063,0.017539728432893753
67,102,0.32843226194381714,0.6656761169433594,0.005891629494726658
67,103,0.001099028973840177,0.9982682466506958,0.0006327253067865968
67,104,0.6891420483589172,0.29961878061294556,0.011239145882427692
67,105,0.0001608381571713835,0.9992413520812988,0.0005978284752927721
67,106,0.8121026158332825,0.10209839791059494,0.0857989713549614
67,107,0.58449387550354,0.41384512186050415,0.0016610133461654186
67,108,0.9975504279136658,0.0022899096366018057,0.0001597279479028657
67,109,0.808176577091217,0.10954952985048294,0.08227384090423584
67,110,0.8854199051856995,0.11028517037630081,0.004294987767934799
67,111,0.9700959920883179,0.029675310477614403,0.00022874883143231273
67,112,0.8666647672653198,0.04989054426550865,0.08344467729330063
67,113,0.6276457905769348,0.07516518980264664,0.29718902707099915
67,114,0.007836505770683289,0.9778814315795898,0.014282094314694405
67,115,0.24452458322048187,0.5623157024383545,0.19315974414348602
67,116,0.7158558964729309,0.13509835302829742,0.14904572069644928
67,117,0.9659645557403564,0.031777624040842056,0.0022578267380595207
67,118,0.20683395862579346,0.012582452967762947,0.7805835008621216
67,119,0.8714444637298584,0.11753030866384506,0.011025269515812397
67,120,0.044993508607149124,0.22087134420871735,0.734135091304779
67,121,0.0085657499730587,0.9900896549224854,0.0013446096563711762
67,122,0.9988740086555481,0.0004126314597669989,0.0007133740582503378
67,123,0.4968080520629883,0.49231261014938354,0.010879391804337502
67,124,0.9547098875045776,0.03127063810825348,0.014019527472555637
67,125,0.8928406238555908,0.005154513753950596,0.10200486332178116
